order_id,order_date,order_month,order_year,product_category,product_subcategory,original_price,sales_price,discount_percentage,profit,city,state,country
OD1583,23/08/2016,agosto,2016,Snacks,Noodles,3158.67,2369.00,25%,615.94,Chicago,Illinois,United States
OD1589,23/08/2016,agosto,2016,Oil & Masala,Masalas,2194.44,1975.00,10%,829.50,Parma,Ohio,United States
OD1590,23/08/2016,agosto,2016,Fruits & Veggies,Fresh Fruits,1904.29,1333.00,30%,213.28,Parma,Ohio,United States
OD1600,23/08/2016,agosto,2016,Snacks,Chocolates,1673.13,1121.00,33%,257.83,Parma,Ohio,United States
OD1608,23/08/2016,agosto,2016,Bakery,Cakes,2481.40,2134.00,14%,128.04,Parma,Ohio,United States
OD1609,23/08/2016,agosto,2016,Bakery,Biscuits,2933.85,1907.00,35%,247.91,Parma,Ohio,United States
OD2129,23/08/2016,agosto,2016,"Eggs, Meat & Fish",Eggs,3052.11,2167.00,29%,736.78,Redwood City,California,United States
OD4102,23/08/2016,agosto,2016,"Eggs, Meat & Fish",Mutton,1425.61,1169.00,18%,526.05,New York City,New York,United States
OD4108,23/08/2016,agosto,2016,Oil & Masala,Edible Oil & Ghee,1076.25,861.00,20%,103.32,New York City,New York,United States
OD4109,23/08/2016,agosto,2016,Snacks,Chocolates,2553.49,2196.00,14%,834.48,Springfield,Oregon,United States
OD4119,23/08/2016,agosto,2016,Food Grains,Organic Staples,1844.93,1273.00,31%,521.93,Springfield,Oregon,United States
OD4127,23/08/2016,agosto,2016,Bakery,Cakes,566.29,504.00,11%,131.04,Springfield,Oregon,United States
OD4128,23/08/2016,agosto,2016,Fruits & Veggies,Organic Vegetables,2662.69,1784.00,33%,214.08,Springfield,Oregon,United States
OD4648,23/08/2016,agosto,2016,Snacks,Cookies,2275.32,1752.00,23%,385.44,Chicago,Illinois,United States
OD6623,23/08/2016,agosto,2016,Food Grains,Organic Staples,2205.88,1500.00,32%,450.00,Bedford,Texas,United States
OD6629,23/08/2016,agosto,2016,Beverages,Health Drinks,3252.00,2439.00,25%,292.68,Los Angeles,California,United States
OD6630,23/08/2016,agosto,2016,Food Grains,Rice,1845.88,1569.00,15%,674.67,Los Angeles,California,United States
OD6640,23/08/2016,agosto,2016,Oil & Masala,Masalas,2487.95,2065.00,17%,351.05,Los Angeles,California,United States
OD6648,23/08/2016,agosto,2016,Beverages,Soft Drinks,2134.78,1473.00,31%,176.76,New York City,New York,United States
OD6649,23/08/2016,agosto,2016,Bakery,Cakes,1919.72,1363.00,29%,354.38,San Francisco,California,United States
OD7169,23/08/2016,agosto,2016,Bakery,Biscuits,1030.56,742.00,28%,118.72,Virginia Beach,Virginia,United States
OD9829,23/08/2016,agosto,2016,Fruits & Veggies,Fresh Vegetables,1831.34,1227.00,33%,355.83,Virginia Beach,Virginia,United States
OD9835,23/08/2016,agosto,2016,"Eggs, Meat & Fish",Fish,871.64,584.00,33%,29.20,New York City,New York,United States
OD9837,23/08/2016,agosto,2016,Beverages,Soft Drinks,2408.75,1927.00,20%,308.32,Lebanon,Tennessee,United States
OD9839,23/08/2016,agosto,2016,Bakery,Breads & Buns,812.86,569.00,30%,119.49,Los Angeles,California,United States
OD768,23/08/2017,agosto,2017,Food Grains,Atta & Flour,1571.26,1367.00,13%,136.70,Chula Vista,California,United States
OD1762,23/08/2017,agosto,2017,Food Grains,Rice,1249.35,962.00,23%,355.94,Mcallen,Texas,United States
OD1765,23/08/2017,agosto,2017,"Eggs, Meat & Fish",Chicken,1500.00,1095.00,27%,153.30,Mcallen,Texas,United States
OD1771,23/08/2017,agosto,2017,Oil & Masala,Masalas,2218.52,1797.00,19%,521.13,Hollywood,Florida,United States
OD1793,23/08/2017,agosto,2017,Bakery,Cakes,1290.54,955.00,26%,296.05,San Francisco,California,United States
OD2174,23/08/2017,agosto,2017,Food Grains,Organic Staples,2010.26,1568.00,22%,439.04,Santa Maria,California,United States
OD2808,23/08/2017,agosto,2017,Beverages,Soft Drinks,2004.17,1443.00,28%,490.62,Manchester,Connecticut,United States
OD2809,23/08/2017,agosto,2017,Snacks,Chocolates,1545.35,1329.00,14%,318.96,Manchester,Connecticut,United States
OD2813,23/08/2017,agosto,2017,Fruits & Veggies,Fresh Vegetables,2030.88,1381.00,32%,331.44,Manchester,Connecticut,United States
OD3330,23/08/2017,agosto,2017,Snacks,Noodles,721.59,635.00,12%,158.75,Manchester,Connecticut,United States
OD3508,23/08/2017,agosto,2017,Bakery,Biscuits,2129.55,1874.00,12%,356.06,Omaha,Nebraska,United States
OD3517,23/08/2017,agosto,2017,Bakery,Cakes,1736.36,1146.00,34%,194.82,San Jose,California,United States
OD3521,23/08/2017,agosto,2017,Beverages,Health Drinks,2436.78,2120.00,13%,763.20,San Francisco,California,United States
OD3551,23/08/2017,agosto,2017,Snacks,Cookies,2573.61,1853.00,28%,685.61,San Francisco,California,United States
OD3799,23/08/2017,agosto,2017,Fruits & Veggies,Organic Vegetables,1148.75,919.00,20%,385.98,San Francisco,California,United States
OD3812,23/08/2017,agosto,2017,Oil & Masala,Edible Oil & Ghee,3141.18,2136.00,32%,469.92,Long Beach,California,United States
OD4281,23/08/2017,agosto,2017,Bakery,Cakes,3223.38,2482.00,23%,843.88,Columbus,Georgia,United States
OD4284,23/08/2017,agosto,2017,Food Grains,Atta & Flour,3293.33,2470.00,25%,123.50,San Francisco,California,United States
OD4290,23/08/2017,agosto,2017,Fruits & Veggies,Organic Vegetables,1120.24,941.00,16%,329.35,Los Angeles,California,United States
OD4312,23/08/2017,agosto,2017,Beverages,Health Drinks,2849.33,2137.00,25%,683.84,Philadelphia,Pennsylvania,United States
OD4693,23/08/2017,agosto,2017,Food Grains,Organic Staples,2334.62,1821.00,22%,218.52,Philadelphia,Pennsylvania,United States
OD5327,23/08/2017,agosto,2017,Fruits & Veggies,Organic Vegetables,1938.24,1318.00,32%,171.34,Philadelphia,Pennsylvania,United States
OD5328,23/08/2017,agosto,2017,Snacks,Noodles,1591.11,1432.00,10%,601.44,Philadelphia,Pennsylvania,United States
OD5332,23/08/2017,agosto,2017,Bakery,Breads & Buns,735.21,522.00,29%,67.86,Tulsa,Oklahoma,United States
OD5849,23/08/2017,agosto,2017,Beverages,Soft Drinks,2967.65,2018.00,32%,565.04,Tulsa,Oklahoma,United States
OD6027,23/08/2017,agosto,2017,Snacks,Cookies,2927.06,2488.00,15%,945.44,Los Angeles,California,United States
OD6036,23/08/2017,agosto,2017,Oil & Masala,Spices,737.78,664.00,10%,225.76,Lakeland,Florida,United States
OD6040,23/08/2017,agosto,2017,Oil & Masala,Masalas,1270.37,1029.00,19%,463.05,Lakeland,Florida,United States
OD6070,23/08/2017,agosto,2017,"Eggs, Meat & Fish",Chicken,2547.50,2038.00,20%,591.02,Lakeland,Florida,United States
OD6318,23/08/2017,agosto,2017,Beverages,Soft Drinks,978.21,763.00,22%,289.94,Lakeland,Florida,United States
OD6331,23/08/2017,agosto,2017,Beverages,Soft Drinks,2672.41,2325.00,13%,395.25,Lakeland,Florida,United States
OD6802,23/08/2017,agosto,2017,"Eggs, Meat & Fish",Eggs,3641.54,2367.00,35%,852.12,Lakeland,Florida,United States
OD6805,23/08/2017,agosto,2017,"Eggs, Meat & Fish",Mutton,935.23,823.00,12%,98.76,Lakeland,Florida,United States
OD6811,23/08/2017,agosto,2017,"Eggs, Meat & Fish",Fish,979.31,852.00,13%,323.76,Houston,Texas,United States
OD6833,23/08/2017,agosto,2017,Oil & Masala,Masalas,2302.27,2026.00,12%,810.40,Los Angeles,California,United States
OD7214,23/08/2017,agosto,2017,Snacks,Noodles,2655.56,2390.00,10%,454.10,Springfield,Virginia,United States
OD7848,23/08/2017,agosto,2017,Bakery,Breads & Buns,1288.37,1108.00,14%,199.44,New York City,New York,United States
OD7849,23/08/2017,agosto,2017,Snacks,Cookies,1178.87,837.00,29%,276.21,New York City,New York,United States
OD7853,23/08/2017,agosto,2017,Oil & Masala,Edible Oil & Ghee,1512.86,1059.00,30%,137.67,Springfield,Missouri,United States
OD8370,23/08/2017,agosto,2017,Oil & Masala,Edible Oil & Ghee,843.66,599.00,29%,227.62,Springfield,Missouri,United States
OD8548,23/08/2017,agosto,2017,Beverages,Health Drinks,2893.51,2228.00,23%,668.40,Springfield,Missouri,United States
OD8557,23/08/2017,agosto,2017,Snacks,Chocolates,901.15,784.00,13%,156.80,Columbia,South Carolina,United States
OD8561,23/08/2017,agosto,2017,Beverages,Health Drinks,2095.59,1425.00,32%,541.50,Columbia,South Carolina,United States
OD8591,23/08/2017,agosto,2017,"Eggs, Meat & Fish",Mutton,2246.05,1707.00,24%,170.70,Columbia,South Carolina,United States
OD8839,23/08/2017,agosto,2017,Food Grains,Rice,2024.66,1478.00,27%,517.30,Columbia,South Carolina,United States
OD8852,23/08/2017,agosto,2017,Bakery,Biscuits,1828.05,1499.00,18%,269.82,Columbia,South Carolina,United States
OD9658,23/08/2017,agosto,2017,Fruits & Veggies,Fresh Vegetables,790.48,664.00,16%,232.40,Columbia,South Carolina,United States
OD518,23/08/2018,agosto,2018,Snacks,Noodles,2062.50,1815.00,12%,272.25,Columbia,South Carolina,United States
OD1136,23/08/2018,agosto,2018,Snacks,Chocolates,1303.90,1004.00,23%,100.40,Columbia,South Carolina,United States
OD1142,23/08/2018,agosto,2018,Oil & Masala,Masalas,1619.32,1425.00,12%,384.75,Columbia,South Carolina,United States
OD1144,23/08/2018,agosto,2018,Snacks,Noodles,2784.62,1810.00,35%,307.70,Portland,Oregon,United States
OD1990,23/08/2018,agosto,2018,Oil & Masala,Masalas,1546.15,1206.00,22%,108.54,Philadelphia,Pennsylvania,United States
OD4509,23/08/2018,agosto,2018,Oil & Masala,Spices,1978.08,1444.00,27%,418.76,New York City,New York,United States
OD7030,23/08/2018,agosto,2018,"Eggs, Meat & Fish",Mutton,2181.54,1418.00,35%,85.08,New York City,New York,United States
OD9408,23/08/2018,agosto,2018,Beverages,Health Drinks,1595.89,1165.00,27%,442.70,New York City,New York,United States
OD821,23/09/2015,setembro,2015,Fruits & Veggies,Fresh Vegetables,2774.24,1831.00,34%,128.17,Des Plaines,Illinois,United States
OD824,23/09/2015,setembro,2015,Food Grains,Organic Staples,2257.14,1580.00,30%,553.00,New York City,New York,United States
OD1089,23/09/2015,setembro,2015,"Eggs, Meat & Fish",Fish,3673.85,2388.00,35%,597.00,Seattle,Washington,United States
OD1231,23/09/2015,setembro,2015,Oil & Masala,Masalas,2755.22,1846.00,33%,406.12,Houston,Texas,United States
OD1262,23/09/2015,setembro,2015,Beverages,Soft Drinks,818.42,622.00,24%,37.32,Houston,Texas,United States
OD1267,23/09/2015,setembro,2015,Bakery,Cakes,1728.74,1504.00,13%,300.80,Houston,Texas,United States
OD1269,23/09/2015,setembro,2015,Bakery,Breads & Buns,983.78,728.00,26%,167.44,Philadelphia,Pennsylvania,United States
OD2393,23/09/2015,setembro,2015,Bakery,Breads & Buns,2979.73,2205.00,26%,815.85,Philadelphia,Pennsylvania,United States
OD2803,23/09/2015,setembro,2015,Food Grains,Rice,1952.44,1601.00,18%,112.07,Columbus,Indiana,United States
OD3230,23/09/2015,setembro,2015,Fruits & Veggies,Fresh Fruits,1288.37,1108.00,14%,166.20,Columbus,Indiana,United States
OD3601,23/09/2015,setembro,2015,Fruits & Veggies,Fresh Vegetables,882.56,759.00,14%,174.57,Columbus,Indiana,United States
OD3613,23/09/2015,setembro,2015,Oil & Masala,Edible Oil & Ghee,2149.35,1655.00,23%,678.55,Evanston,Illinois,United States
OD4912,23/09/2015,setembro,2015,Oil & Masala,Edible Oil & Ghee,1882.61,1299.00,31%,558.57,Evanston,Illinois,United States
OD5322,23/09/2015,setembro,2015,Fruits & Veggies,Fresh Fruits,2788.31,2147.00,23%,901.74,Apple Valley,California,United States
OD5749,23/09/2015,setembro,2015,"Eggs, Meat & Fish",Mutton,1041.89,771.00,26%,107.94,Columbus,Ohio,United States
OD6120,23/09/2015,setembro,2015,Bakery,Breads & Buns,2075.00,1660.00,20%,348.60,Marion,Ohio,United States
OD6132,23/09/2015,setembro,2015,Oil & Masala,Masalas,2148.89,1934.00,10%,464.16,Houston,Texas,United States
OD7433,23/09/2015,setembro,2015,"Eggs, Meat & Fish",Mutton,1966.27,1632.00,17%,669.12,Houston,Texas,United States
OD7843,23/09/2015,setembro,2015,Snacks,Noodles,1480.00,1184.00,20%,390.72,Houston,Texas,United States
OD8270,23/09/2015,setembro,2015,Snacks,Chocolates,3046.25,2437.00,20%,804.21,Marion,Ohio,United States
OD8641,23/09/2015,setembro,2015,Beverages,Soft Drinks,2409.46,1783.00,26%,606.22,Seattle,Washington,United States
OD8653,23/09/2015,setembro,2015,Bakery,Biscuits,1027.91,884.00,14%,167.96,Seattle,Washington,United States
OD9711,23/09/2015,setembro,2015,Snacks,Cookies,2247.37,1708.00,24%,409.92,Seattle,Washington,United States
OD9714,23/09/2015,setembro,2015,Oil & Masala,Edible Oil & Ghee,1798.65,1331.00,26%,545.71,Longview,Washington,United States
OD9979,23/09/2015,setembro,2015,Snacks,Cookies,1422.62,1195.00,16%,250.95,Longview,Washington,United States
OD514,23/09/2017,setembro,2017,Oil & Masala,Masalas,853.52,606.00,29%,121.20,Redondo Beach,California,United States
OD1128,23/09/2017,setembro,2017,Fruits & Veggies,Fresh Fruits,1929.17,1389.00,28%,555.60,New York City,New York,United States
OD2338,23/09/2017,setembro,2017,Beverages,Health Drinks,2634.62,2055.00,22%,924.75,New York City,New York,United States
OD2411,23/09/2017,setembro,2017,Food Grains,Organic Staples,2105.19,1621.00,23%,697.03,Louisville,Kentucky,United States
OD2512,23/09/2017,setembro,2017,"Eggs, Meat & Fish",Chicken,858.54,704.00,18%,112.64,Trenton,Michigan,United States
OD2519,23/09/2017,setembro,2017,Food Grains,Atta & Flour,2772.41,2412.00,13%,940.68,Trenton,Michigan,United States
OD2663,23/09/2017,setembro,2017,Food Grains,Atta & Flour,1012.12,668.00,34%,240.48,Trenton,Michigan,United States
OD2831,23/09/2017,setembro,2017,Beverages,Soft Drinks,1197.70,1042.00,13%,177.14,Los Angeles,California,United States
OD3053,23/09/2017,setembro,2017,Food Grains,Organic Staples,973.24,691.00,29%,200.39,Hendersonville,Tennessee,United States
OD3295,23/09/2017,setembro,2017,Fruits & Veggies,Fresh Vegetables,831.82,732.00,12%,51.24,Hendersonville,Tennessee,United States
OD3475,23/09/2017,setembro,2017,Bakery,Cakes,2008.86,1587.00,21%,111.09,Hendersonville,Tennessee,United States
OD3476,23/09/2017,setembro,2017,Beverages,Health Drinks,638.37,549.00,14%,142.74,Portland,Oregon,United States
OD3477,23/09/2017,setembro,2017,Bakery,Cakes,1493.15,1090.00,27%,283.40,Portland,Oregon,United States
OD4857,23/09/2017,setembro,2017,Fruits & Veggies,Fresh Fruits,3055.07,2108.00,31%,231.88,Irving,Texas,United States
OD4930,23/09/2017,setembro,2017,Fruits & Veggies,Fresh Fruits,2342.03,1616.00,31%,517.12,Cleveland,Ohio,United States
OD5031,23/09/2017,setembro,2017,Beverages,Health Drinks,3143.04,2483.00,21%,744.90,Cleveland,Ohio,United States
OD5038,23/09/2017,setembro,2017,"Eggs, Meat & Fish",Fish,960.24,797.00,17%,135.49,Waterloo,Iowa,United States
OD5182,23/09/2017,setembro,2017,Oil & Masala,Masalas,747.14,523.00,30%,120.29,Seattle,Washington,United States
OD5350,23/09/2017,setembro,2017,Beverages,Soft Drinks,1332.00,999.00,25%,319.68,Seattle,Washington,United States
OD5572,23/09/2017,setembro,2017,Bakery,Biscuits,2492.21,1919.00,23%,95.95,Seattle,Washington,United States
OD5814,23/09/2017,setembro,2017,"Eggs, Meat & Fish",Mutton,1706.67,1280.00,25%,371.20,Seattle,Washington,United States
OD5994,23/09/2017,setembro,2017,"Eggs, Meat & Fish",Chicken,1737.65,1477.00,15%,236.32,Seattle,Washington,United States
OD5995,23/09/2017,setembro,2017,Beverages,Soft Drinks,2787.88,1840.00,34%,644.00,Philadelphia,Pennsylvania,United States
OD5996,23/09/2017,setembro,2017,Bakery,Biscuits,2663.64,2344.00,12%,421.92,New York City,New York,United States
OD7378,23/09/2017,setembro,2017,"Eggs, Meat & Fish",Fish,852.63,648.00,24%,233.28,San Jose,California,United States
OD7451,23/09/2017,setembro,2017,"Eggs, Meat & Fish",Fish,2576.54,2087.00,19%,459.14,San Jose,California,United States
OD7552,23/09/2017,setembro,2017,"Eggs, Meat & Fish",Fish,2864.37,2492.00,13%,124.60,Los Angeles,California,United States
OD7559,23/09/2017,setembro,2017,Bakery,Biscuits,2901.47,1973.00,32%,789.20,Concord,New Hampshire,United States
OD7703,23/09/2017,setembro,2017,Bakery,Biscuits,2455.56,1768.00,28%,601.12,Columbia,Tennessee,United States
OD7871,23/09/2017,setembro,2017,"Eggs, Meat & Fish",Chicken,2193.15,1601.00,27%,480.30,Bellevue,Washington,United States
OD8093,23/09/2017,setembro,2017,"Eggs, Meat & Fish",Eggs,2006.76,1485.00,26%,430.65,Seattle,Washington,United States
OD8335,23/09/2017,setembro,2017,Bakery,Biscuits,1347.30,997.00,26%,239.28,Seattle,Washington,United States
OD8515,23/09/2017,setembro,2017,Fruits & Veggies,Organic Fruits,2574.03,1982.00,23%,574.78,Seattle,Washington,United States
OD8516,23/09/2017,setembro,2017,Beverages,Soft Drinks,2927.16,2371.00,19%,308.23,Columbus,Indiana,United States
OD8517,23/09/2017,setembro,2017,Fruits & Veggies,Fresh Vegetables,1432.95,1261.00,12%,340.47,Columbus,Indiana,United States
OD9404,23/09/2017,setembro,2017,Snacks,Chocolates,2701.11,2431.00,10%,121.55,Columbus,Indiana,United States
OD748,23/09/2018,setembro,2018,"Eggs, Meat & Fish",Mutton,586.36,516.00,12%,196.08,Columbus,Indiana,United States
OD773,23/09/2018,setembro,2018,Food Grains,Organic Staples,2940.74,2382.00,19%,119.10,Chicago,Illinois,United States
OD873,23/09/2018,setembro,2018,"Eggs, Meat & Fish",Fish,2244.78,1504.00,33%,135.36,Marietta,Georgia,United States
OD1117,23/09/2018,setembro,2018,"Eggs, Meat & Fish",Fish,1702.78,1226.00,28%,294.24,Marietta,Georgia,United States
OD1157,23/09/2018,setembro,2018,Snacks,Chocolates,2619.77,2253.00,14%,292.89,Montgomery,Alabama,United States
OD1174,23/09/2018,setembro,2018,Food Grains,Organic Staples,1820.00,1365.00,25%,163.80,Plano,Texas,United States
OD1197,23/09/2018,setembro,2018,Oil & Masala,Spices,1809.20,1574.00,13%,94.44,Tamarac,Florida,United States
OD1326,23/09/2018,setembro,2018,"Eggs, Meat & Fish",Fish,3174.03,2444.00,23%,513.24,Columbus,Ohio,United States
OD1380,23/09/2018,setembro,2018,Bakery,Biscuits,1528.05,1253.00,18%,488.67,New York City,New York,United States
OD1683,23/09/2018,setembro,2018,Snacks,Cookies,2937.68,2027.00,31%,385.13,Richmond,Indiana,United States
OD1806,23/09/2018,setembro,2018,Fruits & Veggies,Fresh Fruits,2311.84,1757.00,24%,140.56,Seattle,Washington,United States
OD1836,23/09/2018,setembro,2018,"Eggs, Meat & Fish",Eggs,704.05,521.00,26%,119.83,Long Beach,New York,United States
OD1863,23/09/2018,setembro,2018,Bakery,Cakes,1681.08,1244.00,26%,510.04,Rockford,Illinois,United States
OD1987,23/09/2018,setembro,2018,Snacks,Noodles,1391.89,1030.00,26%,247.20,Columbus,Georgia,United States
OD2020,23/09/2018,setembro,2018,Snacks,Chocolates,896.47,762.00,15%,297.18,Tulsa,Oklahoma,United States
OD2030,23/09/2018,setembro,2018,Food Grains,Dals & Pulses,3061.97,2174.00,29%,934.82,Nashville,Tennessee,United States
OD2161,23/09/2018,setembro,2018,Bakery,Breads & Buns,1542.47,1126.00,27%,304.02,Nashville,Tennessee,United States
OD2412,23/09/2018,setembro,2018,Bakery,Biscuits,2068.18,1365.00,34%,204.75,Cambridge,Massachusetts,United States
OD2435,23/09/2018,setembro,2018,"Eggs, Meat & Fish",Mutton,1106.10,907.00,18%,353.73,Cambridge,Massachusetts,United States
OD3429,23/09/2018,setembro,2018,Food Grains,Rice,2028.79,1339.00,34%,361.53,Oakland,California,United States
OD3899,23/09/2018,setembro,2018,Bakery,Biscuits,3402.74,2484.00,27%,943.92,Oakland,California,United States
OD4202,23/09/2018,setembro,2018,Fruits & Veggies,Organic Fruits,2835.21,2013.00,29%,845.46,Oakland,California,United States
OD4325,23/09/2018,setembro,2018,"Eggs, Meat & Fish",Eggs,3364.79,2389.00,29%,812.26,Palatine,Illinois,United States
OD4355,23/09/2018,setembro,2018,"Eggs, Meat & Fish",Chicken,2283.72,1964.00,14%,549.92,Seattle,Washington,United States
OD4382,23/09/2018,setembro,2018,Beverages,Health Drinks,2892.31,1880.00,35%,770.80,Seattle,Washington,United States
OD4506,23/09/2018,setembro,2018,Beverages,Soft Drinks,2005.33,1504.00,25%,240.64,Seattle,Washington,United States
OD4539,23/09/2018,setembro,2018,Food Grains,Atta & Flour,861.80,767.00,11%,314.47,Seattle,Washington,United States
OD4549,23/09/2018,setembro,2018,"Eggs, Meat & Fish",Eggs,2498.84,2149.00,14%,537.25,Seattle,Washington,United States
OD4680,23/09/2018,setembro,2018,Bakery,Breads & Buns,2619.70,1729.00,34%,743.47,Seattle,Washington,United States
OD4931,23/09/2018,setembro,2018,Fruits & Veggies,Organic Fruits,1445.71,1012.00,30%,333.96,Seattle,Washington,United States
